,Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State,Zip,country,Category,instSize,instType,Unnamed: 0,B19013_001,no_male_hs_p,no_female_hs_p,at_least_hs_male_p,at_least_hs_female_p,at_least_bach_male_p,at_least_bach_female_p,male_unemployment,female_unemployment,snap,renter,median_rent,foreign_born,Value for Owner-Occupied Housing Units:  Total: ,"Value for Owner-Occupied Housing Units:  Less than $10,000 ","Value for Owner-Occupied Housing Units:  $10,000 to $14,999 ","Value for Owner-Occupied Housing Units:  $15,000 to $19,999 ","Value for Owner-Occupied Housing Units:  $20,000 to $24,999 ","Value for Owner-Occupied Housing Units:  $25,000 to $29,999 ","Value for Owner-Occupied Housing Units:  $30,000 to $34,999 ","Value for Owner-Occupied Housing Units:  $35,000 to $39,999 ","Value for Owner-Occupied Housing Units:  $40,000 to $49,999 ","Value for Owner-Occupied Housing Units:  $50,000 to $59,999 ","Value for Owner-Occupied Housing Units:  $60,000 to $69,999 ","Value for Owner-Occupied Housing Units:  $70,000 to $79,999 ","Value for Owner-Occupied Housing Units:  $80,000 to $89,999 ","Value for Owner-Occupied Housing Units:  $90,000 to $99,999 ","Value for Owner-Occupied Housing Units:  $100,000 to $124,999 ","Value for Owner-Occupied Housing Units:  $125,000 to $149,999 ","Value for Owner-Occupied Housing Units:  $150,000 to $174,999 ","Value for Owner-Occupied Housing Units:  $175,000 to $199,999 ","Value for Owner-Occupied Housing Units:  $200,000 to $249,999 ","Value for Owner-Occupied Housing Units:  $250,000 to $299,999 ","Value for Owner-Occupied Housing Units:  $300,000 to $399,999 ","Value for Owner-Occupied Housing Units:  $400,000 to $499,999 ","Value for Owner-Occupied Housing Units:  $500,000 to $749,999 ","Value for Owner-Occupied Housing Units:  $750,000 to $999,999 ","Value for Owner-Occupied Housing Units:  $1,000,000 or more ",Sex by Age:  Male: ,Sex by Age:  Male: Under 5 years ,Sex by Age:  Male: 5 to 9 years ,Sex by Age:  Male: 10 to 14 years ,Sex by Age:  Male: 15 to 17 years ,Sex by Age:  Male: 18 and 19 years ,Sex by Age:  Male: 20 years ,Sex by Age:  Male: 21 years ,Sex by Age:  Male: 22 to 24 years ,Sex by Age:  Male: 25 to 29 years ,Sex by Age:  Male: 30 to 34 years ,Sex by Age:  Male: 35 to 39 years ,Sex by Age:  Male: 40 to 44 years ,Sex by Age:  Male: 45 to 49 years ,Sex by Age:  Male: 50 to 54 years ,Sex by Age:  Male: 55 to 59 years ,Sex by Age:  Male: 60 and 61 years ,Sex by Age:  Male: 62 to 64 years ,Sex by Age:  Male: 65 and 66 years ,Sex by Age:  Male: 67 to 69 years ,Sex by Age:  Male: 70 to 74 years ,Sex by Age:  Male: 75 to 79 years ,Sex by Age:  Male: 80 to 84 years ,Sex by Age:  Male: 85 years and over ,Sex by Age:  Female: ,Sex by Age:  Female: Under 5 years ,Sex by Age:  Female: 5 to 9 years ,Sex by Age:  Female: 10 to 14 years ,Sex by Age:  Female: 15 to 17 years ,Sex by Age:  Female: 18 and 19 years ,Sex by Age:  Female: 20 years ,Sex by Age:  Female: 21 years ,Sex by Age:  Female: 22 to 24 years ,Sex by Age:  Female: 25 to 29 years ,Sex by Age:  Female: 30 to 34 years ,Sex by Age:  Female: 35 to 39 years ,Sex by Age:  Female: 40 to 44 years ,Sex by Age:  Female: 45 to 49 years ,Sex by Age:  Female: 50 to 54 years ,Sex by Age:  Female: 55 to 59 years ,Sex by Age:  Female: 60 and 61 years ,Sex by Age:  Female: 62 to 64 years ,Sex by Age:  Female: 65 and 66 years ,Sex by Age:  Female: 67 to 69 years ,Sex by Age:  Female: 70 to 74 years ,Sex by Age:  Female: 75 to 79 years ,Sex by Age:  Female: 80 to 84 years ,Sex by Age:  Female: 85 years and over ,commute_over_60,full_time,part_time,high_rent_burden,extreme_rent_burden
61,position12,3,0,0,21,34,56970.0,Woman,False,Caucasian,9.0,10.0,37.0,False,False,Master's Degree,8,0,0,105,42,1300000.0,Fredericton,NB,E3B 5,CANADA,one,8910.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,position11,1,0,0,5,2,50468.0,Man,False,Caucasian,6.0,7.0,38.0,False,False,Master's Degree,8,0,0,105,42,1300000.0,Fredericton,NB,E3B 5,CANADA,one,8910.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,position19,0,0,0,23,0,41972.0,Woman,False,Caucasian,3.0,7.0,33.0,False,False,Bachelor's Degree,8,0,0,105,42,1300000.0,Fredericton,NB,E3B 5,CANADA,one,8910.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,position17,0,0,0,24,1,38217.0,Woman,False,Caucasian,1.0,4.0,26.0,False,False,Bachelor's Degree,8,0,0,105,42,1300000.0,Fredericton,NB,E3B 5,CANADA,one,8910.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,position9,0,0,0,19,0,37475.0,Man,False,Caucasian,5.0,10.0,32.0,False,False,Bachelor's Degree,8,0,0,105,42,1300000.0,Fredericton,NB,E3B 5,CANADA,one,8910.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,position5,0,0,0,0,0,44297.0,Woman,False,Caucasian,1.0,1.0,37.0,False,False,Bachelor's Degree,8,0,0,105,42,1300000.0,Fredericton,NB,E3B 5,CANADA,one,8910.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,position4,0,0,0,25,0,43295.0,Woman,False,Caucasian,2.0,15.0,39.0,False,False,Bachelor's Degree,8,0,0,105,42,1300000.0,Fredericton,NB,E3B 5,CANADA,one,8910.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,12,0,0,0,0,74700.0,Man,False,Other,7.0,34.0,57.0,False,False,Bachelor's Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,0,0,0,30,10,57866.4,Woman,False,Caucasian,4.0,15.0,38.0,False,False,Bachelor's Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,0,0,0,30,10,57866.4,Woman,False,Caucasian,10.0,15.0,31.0,False,False,Bachelor's Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,0,0,0,50,10,57866.4,Woman,False,Caucasian,6.0,20.0,41.0,False,False,Bachelor's Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,0,0,0,6,6,57866.4,Man,False,Caucasian,4.0,4.0,41.0,False,False,Bachelor's Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,0,0,0,2,0,57866.4,Woman,False,Caucasian,1.0,8.0,29.0,False,False,Bachelor's Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,0,0,0,2,0,35488.8,Man,False,Caucasian,5.0,5.0,32.0,False,False,No College Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,0,0,0,15,0,40089.6,Man,False,Caucasian,18.0,18.0,50.0,False,False,No College Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,0,0,0,2,0,34200.0,Woman,False,Caucasian,5.0,15.0,38.0,False,False,No College Degree,6,6,0,0,0,,Victoria,BC,V8W 2,CANADA,one,16240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,position2,5,0,0,1000,0,102000.0,Man,False,Caucasian,3.0,15.0,39.0,False,True,Master's Degree,6,0,0,1000,0,1200000.0,Waterloo,ON,N2L 3,CANADA,one,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,position9,0,0,0,600,0,68000.0,Man,False,Caucasian,5.0,7.0,32.0,False,False,Bachelor's Degree,6,0,0,1000,0,1200000.0,Waterloo,ON,N2L 3,CANADA,one,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,position7,0,0,0,150,0,61000.0,Woman,False,Caucasian,3.0,3.0,28.0,False,False,Bachelor's Degree,6,0,0,1000,0,1200000.0,Waterloo,ON,N2L 3,CANADA,one,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,position4,0,0,0,150,0,72000.0,Woman,False,Caucasian,3.0,15.0,45.0,False,False,Bachelor's Degree,6,0,0,1000,0,1200000.0,Waterloo,ON,N2L 3,CANADA,one,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,position24,0,0,0,100,0,69250.0,Woman,True,Caucasian,5.0,5.0,34.0,False,False,Bachelor's Degree,6,0,0,1000,0,1200000.0,Waterloo,ON,N2L 3,CANADA,one,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,position10,0,0,0,3,0,75000.0,Woman,False,Caucasian,10.0,18.0,46.0,False,False,Bachelor's Degree,6,0,0,1000,0,1200000.0,Waterloo,ON,N2L 3,CANADA,one,33100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,position9,2,1,0,200,0,72000.0,Man,False,Caucasian,6.0,18.0,44.0,False,False,Bachelor's Degree,3,1,0,150,1,1500000.0,Montreal,QC,H2W 1,Canada,one,44900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,position12,0,0,0,75,25,50000.0,Man,False,Caucasian,10.0,10.0,46.0,False,False,Bachelor's Degree,3,1,0,150,1,1500000.0,Montreal,QC,H2W 1,Canada,one,44900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,position24,0,0,0,50,10,42000.0,Woman,False,Caucasian,1.0,1.0,30.0,False,False,Bachelor's Degree,3,1,0,150,1,1500000.0,Montreal,QC,H2W 1,Canada,one,44900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,position4,0,0,0,30,1,70000.0,Man,False,Caucasian,6.0,6.0,45.0,False,False,Bachelor's Degree,3,1,0,150,1,1500000.0,Montreal,QC,H2W 1,Canada,one,44900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,position1,1,1,0,20,1,38000.0,Man,False,Caucasian,6.0,6.0,32.0,False,False,Bachelor's Degree,2,1,0,25,2,277000.0,Albany,GA,31707,United States,one,6396.0,Public Institution,ZCTA5 31707,36596.0,17.5053456878118,11.735740664751699,82.4946543121882,88.2642593352483,19.6578759800428,22.260976610586802,9.49534429244741,6.2984169754126,15.874030123231401,53.0716567777271,682.0,2.34636032586252,5141.0,110.0,20.0,21.0,57.0,16.0,22.0,24.0,95.0,152.0,184.0,522.0,577.0,440.0,909.0,616.0,627.0,161.0,236.0,219.0,60.0,63.0,0.0,0.0,10.0,11849.0,972.0,896.0,912.0,592.0,316.0,278.0,58.0,810.0,1049.0,807.0,583.0,660.0,641.0,615.0,672.0,328.0,299.0,117.0,273.0,265.0,307.0,221.0,178.0,14788.0,904.0,938.0,1012.0,373.0,499.0,194.0,272.0,848.0,1283.0,937.0,947.0,759.0,830.0,894.0,1178.0,303.0,336.0,149.0,325.0,416.0,402.0,443.0,546.0,2.91279171784524,80.3950312475889,19.6049687524111,42.449260405916796,21.345029239766102
88,position20,0,0,0,5,1,33000.0,Man,False,Caucasian,2.0,2.0,30.0,False,False,Bachelor's Degree,2,1,0,25,2,277000.0,Albany,GA,31707,United States,one,6396.0,Public Institution,ZCTA5 31707,36596.0,17.5053456878118,11.735740664751699,82.4946543121882,88.2642593352483,19.6578759800428,22.260976610586802,9.49534429244741,6.2984169754126,15.874030123231401,53.0716567777271,682.0,2.34636032586252,5141.0,110.0,20.0,21.0,57.0,16.0,22.0,24.0,95.0,152.0,184.0,522.0,577.0,440.0,909.0,616.0,627.0,161.0,236.0,219.0,60.0,63.0,0.0,0.0,10.0,11849.0,972.0,896.0,912.0,592.0,316.0,278.0,58.0,810.0,1049.0,807.0,583.0,660.0,641.0,615.0,672.0,328.0,299.0,117.0,273.0,265.0,307.0,221.0,178.0,14788.0,904.0,938.0,1012.0,373.0,499.0,194.0,272.0,848.0,1283.0,937.0,947.0,759.0,830.0,894.0,1178.0,303.0,336.0,149.0,325.0,416.0,402.0,443.0,546.0,2.91279171784524,80.3950312475889,19.6049687524111,42.449260405916796,21.345029239766102
89,position1,1,0,0,12,0,45000.0,Man,False,Caucasian,9.0,19.0,43.0,False,False,Master's Degree,2,0,0,12,0,52000.0,Dalton,GA,30720,United States,one,5047.0,Public Institution,ZCTA5 30720,45701.0,24.0448928692892,25.7302231237323,75.95510713071079,74.2697768762677,22.185693232059897,22.718052738336702,6.33875670083702,5.612829324169531,13.716942749200802,40.191804707933706,646.0,19.2742825607064,6174.0,33.0,71.0,100.0,45.0,19.0,0.0,57.0,68.0,89.0,139.0,250.0,237.0,192.0,768.0,812.0,615.0,435.0,831.0,458.0,327.0,373.0,188.0,36.0,31.0,14109.0,997.0,1070.0,1194.0,597.0,303.0,339.0,324.0,464.0,804.0,968.0,1236.0,1112.0,1039.0,819.0,800.0,268.0,413.0,217.0,288.0,282.0,286.0,140.0,149.0,14883.0,1104.0,1086.0,1089.0,594.0,257.0,177.0,211.0,505.0,1023.0,829.0,1331.0,925.0,907.0,926.0,1053.0,315.0,223.0,319.0,312.0,389.0,470.0,281.0,557.0,3.37891556686278,75.6887148650538,24.3112851349462,42.9742106531694,18.5345866473849
90,position6,0,0,0,10,0,29000.0,Woman,False,Caucasian,4.0,4.0,39.0,False,False,Bachelor's Degree,2,0,0,12,0,52000.0,Dalton,GA,30720,United States,one,5047.0,Public Institution,ZCTA5 30720,45701.0,24.0448928692892,25.7302231237323,75.95510713071079,74.2697768762677,22.185693232059897,22.718052738336702,6.33875670083702,5.612829324169531,13.716942749200802,40.191804707933706,646.0,19.2742825607064,6174.0,33.0,71.0,100.0,45.0,19.0,0.0,57.0,68.0,89.0,139.0,250.0,237.0,192.0,768.0,812.0,615.0,435.0,831.0,458.0,327.0,373.0,188.0,36.0,31.0,14109.0,997.0,1070.0,1194.0,597.0,303.0,339.0,324.0,464.0,804.0,968.0,1236.0,1112.0,1039.0,819.0,800.0,268.0,413.0,217.0,288.0,282.0,286.0,140.0,149.0,14883.0,1104.0,1086.0,1089.0,594.0,257.0,177.0,211.0,505.0,1023.0,829.0,1331.0,925.0,907.0,926.0,1053.0,315.0,223.0,319.0,312.0,389.0,470.0,281.0,557.0,3.37891556686278,75.6887148650538,24.3112851349462,42.9742106531694,18.5345866473849
91,position9,0,0,0,4,0,15000.0,Man,False,Caucasian,2.0,8.0,28.0,False,False,Master's Degree,1,0,0,4,0,,Raleigh,NC,27604,United States,one,791.0,Private Institution,ZCTA5 27604,49675.0,12.6077242259815,10.3974251329415,87.3922757740185,89.60257486705851,35.485157995531395,35.922194234536796,8.173734610123121,6.729970326409499,8.127144663175,42.3815543916682,888.0,16.387678288431097,9571.0,96.0,168.0,68.0,26.0,8.0,0.0,0.0,0.0,46.0,86.0,71.0,173.0,289.0,1236.0,1852.0,1967.0,995.0,1285.0,390.0,481.0,160.0,123.0,7.0,44.0,19374.0,1906.0,1086.0,1370.0,901.0,440.0,239.0,242.0,658.0,1984.0,2269.0,1413.0,1455.0,1130.0,1056.0,1116.0,379.0,448.0,304.0,210.0,245.0,291.0,100.0,132.0,21010.0,1557.0,1284.0,1107.0,537.0,809.0,333.0,182.0,909.0,2080.0,2505.0,1540.0,1537.0,1496.0,1269.0,944.0,478.0,580.0,279.0,285.0,379.0,356.0,264.0,300.0,3.09298757856188,84.2306341120674,15.769365887932599,52.6278409090909,26.150568181818198
92,position1,0,0,0,10,3,40410.0,Man,False,Caucasian,3.0,6.0,32.0,False,False,Master's Degree,1,0,0,10,3,100000.0,Knoxville,TN,37933,United States,two,10588.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,position22,0,0,0,0,6,63000.0,Man,False,Caucasian,9.0,16.0,42.0,False,False,Master's Degree,1,0,0,0,6,100000.0,Kingwood,TX,77339,United States,two,60428.0,Public Institution,ZCTA5 77339,75176.0,5.16451478550604,5.82445233866193,94.835485214494,94.1755476613381,47.5718450645564,40.5121373593843,4.695484049164481,4.36230862853116,2.8958051420839,30.9539918809202,970.0,11.8337421209484,10205.0,20.0,83.0,29.0,7.0,0.0,0.0,12.0,26.0,9.0,49.0,44.0,102.0,483.0,1857.0,2558.0,2104.0,740.0,703.0,341.0,430.0,227.0,227.0,73.0,81.0,18582.0,1344.0,1428.0,1165.0,1020.0,447.0,109.0,420.0,644.0,1449.0,1160.0,1321.0,1121.0,1479.0,1281.0,1264.0,483.0,472.0,291.0,449.0,432.0,363.0,208.0,232.0,19335.0,874.0,1332.0,1330.0,648.0,494.0,278.0,120.0,747.0,1280.0,1524.0,1290.0,1170.0,1715.0,1452.0,1406.0,348.0,614.0,401.0,483.0,541.0,426.0,490.0,372.0,9.15589021662029,80.6316297010607,19.3683702989393,41.639344262295104,16.2622950819672
94,position1,3,1,0,60,0,67500.0,Man,False,Caucasian,2.0,4.0,45.0,False,False,Bachelor's Degree,4,1,0,125,3,475000.0,Abilene,TX,79699,United States,one,4367.0,Private Institution,ZCTA5 79699,,,,,,,,2.42424242424242,0.0,,,,6.47668393782383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,120.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,177.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7593984962406,25.239616613418498,74.7603833865815,,
95,position2,0,0,2,20,3,55000.0,Woman,False,Caucasian,3.0,4.0,51.0,False,False,Doctoral,4,1,0,125,3,475000.0,Abilene,TX,79699,United States,one,4367.0,Private Institution,ZCTA5 79699,,,,,,,,2.42424242424242,0.0,,,,6.47668393782383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,120.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,177.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7593984962406,25.239616613418498,74.7603833865815,,
96,position9,0,0,0,65,0,40600.0,Man,False,Caucasian,2.0,4.0,30.0,False,False,Master's Degree,4,1,0,125,3,475000.0,Abilene,TX,79699,United States,one,4367.0,Private Institution,ZCTA5 79699,,,,,,,,2.42424242424242,0.0,,,,6.47668393782383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,120.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,177.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7593984962406,25.239616613418498,74.7603833865815,,
97,position4,0,0,0,20,0,26200.0,Woman,False,Caucasian,2.0,3.0,23.0,False,False,Bachelor's Degree,4,1,0,125,3,475000.0,Abilene,TX,79699,United States,one,4367.0,Private Institution,ZCTA5 79699,,,,,,,,2.42424242424242,0.0,,,,6.47668393782383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,120.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,177.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7593984962406,25.239616613418498,74.7603833865815,,
98,position22,0,0,0,0,0,20800.0,Woman,False,Caucasian,1.0,1.0,31.0,False,False,Bachelor's Degree,4,1,0,125,3,475000.0,Abilene,TX,79699,United States,one,4367.0,Private Institution,ZCTA5 79699,,,,,,,,2.42424242424242,0.0,,,,6.47668393782383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,120.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,177.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7593984962406,25.239616613418498,74.7603833865815,,
99,position1,5,1,0,0,0,107000.0,Man,False,Caucasian,15.0,30.0,54.0,True,False,Doctoral,21,21,3,450,35,3216569.0,Tuscaloosa,AL,35487,United States,one,33503.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,position17,3,1,0,15,1,61854.0,Woman,False,Caucasian,8.0,14.0,39.0,False,False,Master's Degree,21,21,3,450,35,3216569.0,Tuscaloosa,AL,35487,United States,one,33503.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,position13,8,0,2,300,2,61104.0,Man,False,African American,3.0,15.0,38.0,False,False,Master's Degree,21,21,3,450,35,3216569.0,Tuscaloosa,AL,35487,United States,one,33503.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,position15,2,14,0,1,1,70689.0,Man,False,Caucasian,10.0,20.0,49.0,False,False,Bachelor's Degree,21,21,3,450,35,3216569.0,Tuscaloosa,AL,35487,United States,one,33503.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,position6,2,0,0,75,30,55566.0,Man,False,Caucasian,13.0,13.0,44.0,False,False,Doctoral,21,21,3,450,35,3216569.0,Tuscaloosa,AL,35487,United States,one,33503.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,position21,3,0,1,125,1,51678.0,Man,False,Caucasian,1.0,10.0,35.0,False,False,Master's Degree,21,21,3,450,35,3216569.0,Tuscaloosa,AL,35487,United States,one,33503.0,Public Institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
